"body", "keywords", count
"2163", "recent apps", 1
"2163", "ROM", 4
"2163", "Rotate", 1
"2163", "S-Note", 1
"2163", "s-note app", 1
"2163", "Samsung app", 1
"2163", "Samsung app store", 1
"2163", "samsung apps", 1
"2163", "screen", 9
"2163", "screen lock", 1
"2163", "screen.", 9
"2163", "screens", 1
"2163", "screens.", 1
"2163", "security", 2
"2163", "security settings", 1
"2163", "smart lock", 1
"2163", "snote", 1
"2163", "tone", 1
"2163", "UI", 3
"2163", "video", 1
"2163", "videos", 1
"2163", "volume key", 2
"2163", "volume keys", 1
"2163", "Wi-Fi", 1
"2163", "wifi", 1
"2164", "4G", 1
"2164", "apple pay", 1
"2164", "ATT models", 1
"2164", "car", 1
"2164", "Note5s", 1
"2164", "pay", 2
"2164", "Samsung Pay", 1
"2164", "SamsungPay", 1
"2164", "unlocked phone", 2
"2164", "unlocked phone.", 2
"2166", "camera", 3
"2166", "OS", 1
"2166", "rear camera", 1
"2166", "selfie", 1
"2166", "selfies", 1
"2166", "video", 1
"2167", "ATM", 1
"2167", "ATM.", 1
"2167", "button", 6
"2167", "buttons", 2
"2167", "pen", 1
"2167", "pen.", 1
"2167", "power button", 4
"2167", "SD", 1
"2167", "UI", 1
"2167", "volume button", 1
"2167", "volume buttons", 1
"2169", "AMEX", 1
"2169", "ATM", 1
"2169", "ATM.", 1
"2169", "battery", 1
"2169", "Battery life", 1
"2169", "battery-life", 1
"2169", "OS", 2
"2169", "OTA", 2
"2169", "power drain", 1
"2169", "Samsung VR", 1
"2169", "sim", 1
"2169", "Tether", 1
"2169", "tethering", 1
"2169", "VR", 1
"2170", "camera", 2
"2170", "cameras", 1
"2170", "OS", 1
"2170", "photograph", 1
"2171", "1080p", 1
"2171", "highest resolution", 1
"2171", "picture", 1
"2171", "picture quality", 1
"2171", "resolution", 1
"2171", "resolution.", 1
"2171", "Youtube live broadcast", 1
"2173", "NFC", 1
"2173", "pay", 2
"2173", "Samsung Pay", 1
"2173", "SamsungPay", 1
"2174", "apple products", 1
"2174", "evernote", 1
"2174", "original device", 1
"2174", "ROM", 3
"2174", "SD", 1
"2174", "tablet", 1
"2175", "network", 1
"2175", "pen", 1
"2175", "pen.", 1
"2175", "pens", 1
"2175", "ROM", 1
"2175", "silver", 1
"2175", "silver note", 1
"2175", "update", 1
"2175", "update.", 1
"2177", "Amoled", 1
"2177", "AMOLED Cinema", 1
"2177", "battery", 1
"2177", "BT", 1
"2177", "cinema", 1
"2177", "colour", 1
"2177", "display", 1
"2177", "screen", 2
"2177", "Screen Mode", 1
"2177", "screen.", 2
"2178", "charge", 2
"2178", "charger", 2
"2178", "e-mail", 1
"2178", "email", 1
"2178", "emails", 1
"2178", "notification", 1
"2178", "OS", 1
"2178", "pay", 2
"2178", "ROM", 6
"2178", "Samsung Pay", 2
"2178", "Samsung Pay promo", 1
"2178", "SamsungPay", 2
"2178", "Wireless", 2
"2178", "wireless charge", 2
"2178", "wireless Charger", 2
"2179", "cable", 1
"2179", "cables", 1
"2179", "disabled package", 1
"2179", "disabled packages", 1
"2179", "icon", 1
"2179", "memo", 1
"2179", "music", 1
"2179", "Package Disable", 1
"2179", "packagedisabler", 1
"2179", "SideSync", 1
"2179", "sync", 1
"2179", "Transfer", 2
"2179", "USB connection", 2
"2179", "USB-C", 2
"2180", "Applecare", 1
"2180", "car", 1
"2180", "cost", 1
"2180", "OS", 2
"2180", "Protection", 3
"2181", "charge", 5
"2181", "charger", 2
"2181", "charger work", 2
"2181", "Charges", 1
"2181", "charging", 1
"2181", "fast charge", 1
"2181", "old S4 charger", 1
"2181", "slow charge", 1
"2181", "slow charging", 1
"2182", "car", 2
"2182", "colour", 1
"2182", "contract", 1
"2182", "ROM", 1
"2182", "silver", 1
"2182", "Silver Titanium colour", 1
"2183", "ATM", 1
"2183", "ATM.", 1
"2183", "button", 4
"2183", "buttons", 2
"2183", "power button", 2
"2183", "volume button", 1
"2183", "volume buttons", 1
"2185", "netflix", 1
"2186", "3G", 1
"2186", "4G", 1
"2186", "4GB", 1
"2186", "64GB", 1
"2186", "64GB Note", 1
"2186", "available storage", 2
"2186", "OS", 3
"2186", "Storage", 2
"2186", "UI", 1
"2186", "video", 1
"2186", "videos", 1
"2187", "high volume", 1
"2188", "calls", 1
"2188", "disable notification", 1
"2188", "disable notifications", 1
"2188", "headphones", 1
"2188", "music", 3
"2188", "notification", 1
"2188", "notification sound", 1
"2188", "notification sounds", 1
"2188", "notifications", 1
"2188", "OS", 2
"2188", "sound", 1
"2188", "Sounds", 1
"2188", "speaker", 1
"2188", "tone", 2
"2188", "Vibrate", 1
"2188", "video", 1
"2189", "better UI", 1
"2189", "UI", 1
"2190", "ATM", 1
"2190", "ATM.", 1
"2190", "new iPhone", 1
"2190", "OS", 1
"2190", "pay", 1
"2190", "Samsung Pay", 1
"2190", "SamsungPay", 1
"2191", "Applications", 1
"2191", "default application", 1
"2191", "default application setup", 1
"2191", "default applications", 1
"2191", "Default programs", 1
"2191", "google search", 1
"2191", "OS", 1
"2191", "pen", 1
"2191", "pen.", 1
"2191", "RAM", 1
"2194", "background app", 1
"2194", "background apps", 1
"2194", "music", 1
"2194", "music play", 1
"2194", "music playing", 1
"2194", "OS", 1
"2196", "airplane mode", 1
"2196", "battery", 3
"2196", "battery drain", 1
"2196", "cell standby drain", 1
"2196", "charge", 1
"2196", "charger", 1
"2196", "mobile note", 1
"2196", "Quick Charge", 1
"2196", "quick charge.", 1
"2196", "quick charger", 1
"2196", "QuickCharge", 1
"2196", "song", 1
"2196", "UI", 1
"2197", "battery", 2
"2197", "Battery life", 1
"2197", "battery-life", 1
"2197", "perform", 1
"2197", "performance", 1
"2197", "performance issues", 1
"2198", "display", 2
"2198", "edge", 2
"2198", "edges", 2
"2198", "Glass", 4
"2198", "glass protector", 1
"2198", "glass protectors", 1
"2198", "glass screen", 2
"2198", "glass screen protector", 2
"2198", "glass screen protectors", 1
"2198", "Note5s", 1
"2198", "OTA", 1
"2198", "protectors", 2
"2198", "ROM", 1
"2198", "screen", 2
"2198", "screen protector", 2
"2198", "screen protectors", 1
"2198", "screen.", 2
"2198", "SD", 1
"2198", "tempered glas", 3
"2198", "tempered glass protector", 1
"2198", "tempered glass protectors", 1
"2198", "tempered glass screen", 2
"2198", "tempered-glass screen protector", 2
"2200", "ATM", 1
"2200", "ATM.", 1
"2200", "ips", 1
"2200", "keyboard", 1
"2200", "keyboards", 1
"2200", "OS", 2
"2200", "OTA", 1
"2202", "charge", 2
"2202", "fast charge", 2
"2202", "LTE", 1
"2202", "Wireless", 2
"2202", "wireless fast charge", 1
"2206", "BT", 1
"2206", "car", 1
"2206", "carrier models", 1
"2206", "international model", 2
"2206", "international models", 1
"2206", "OS", 1
"2206", "update", 1
"2206", "update.", 1
"2207", "car", 1
"2207", "card slot", 1
"2207", "cost", 1
"2207", "Galaxy Note5", 1
"2207", "galaxynote5", 1
"2207", "IR blaster", 1
"2207", "OS", 1
"2207", "OTG", 2
"2207", "pay", 1
"2207", "SD", 1
"2207", "SD card", 1
"2207", "SD card slot", 1
"2207", "SD card slot.", 1
"2207", "SD cards", 1
"2207", "SD-Card", 1
"2207", "sd-card slot", 1
"2207", "upgrade", 1
"2208", "pay", 1
"2208", "Samsung Pay", 1
"2208", "SamsungPay", 1
"2209", "OS", 1
"2209", "pen", 1
"2209", "pen.", 1
"2209", "S-Pen", 1
"2209", "Spen", 1
"2210", "car", 1
"2210", "contract", 1
"2210", "ips", 1
"2210", "Note5s", 1
"2210", "OS", 3
"2210", "OTA", 2
"2210", "pen", 2
"2210", "pen.", 2
"2210", "ROM", 1
"2210", "S-Pen", 2
"2210", "software", 1
"2210", "software update", 1
"2210", "software updates", 1
"2210", "Spen", 2
"2210", "update", 4
"2210", "update.", 4
"2213", "app setting", 1
"2213", "app settings", 1
"2213", "e-mail", 8
"2213", "email", 8
"2213", "Email app", 1
"2213", "email notification", 1
"2213", "email notifications", 1
"2213", "emails", 5
"2213", "mail app", 1
"2213", "notification", 2
"2213", "notifications", 2
"2213", "ROM", 2
"2213", "sim", 1
"2213", "stock email app", 1
"2213", "sync", 1
"2214", "pay", 1
"2214", "Samsung Pay", 1
"2214", "SamsungPay", 1
"2215", "battery", 2
"2215", "battery tips", 1
"2215", "Galaxy Note5", 1
"2215", "Galaxy Note5 Battery", 1
"2215", "galaxynote5", 1
"2215", "ips", 1
"2215", "OS", 1
"2216", "bug", 1
"2216", "car", 1
"2216", "charge", 1
"2216", "drop", 2
"2216", "Dropped", 1
"2216", "Glass", 1
"2216", "glass screen", 1
"2216", "glass screen protector", 1
"2216", "left hand", 1
"2216", "OS", 1
"2216", "OTA", 1
"2216", "pen", 2
"2216", "pen.", 2
"2216", "purple", 1
"2216", "ROM", 1
"2216", "screen", 4
"2216", "screen look", 1
"2216", "screen protector", 1
"2216", "screen.", 4
"2216", "tempered glas", 1
"2216", "tempered glass screen", 1
"2216", "tempered-glass screen protector", 1
"2217", "app store", 1
"2217", "AppStore", 1
"2217", "factory reset.", 1
"2217", "galaxy app", 1
"2217", "galaxy app store", 1
"2217", "galaxy apps", 1
"2217", "memo", 3
"2217", "Memo app", 2
"2217", "memos", 1
"2217", "OS", 2
"2217", "restore", 1
"2217", "ROM", 2
"2217", "samsung account", 1
"2217", "sync", 1
"2217", "theme", 1
"2217", "tone", 1
"2217", "Transfer", 1
"2220", "BT", 1
"2220", "contract", 1
"2220", "delay", 1
"2220", "DPI", 1
"2220", "Marshmallow", 2
"2220", "Note5s", 1
"2220", "OS", 2
"2220", "OTA", 1
"2220", "pay", 1
"2220", "pen", 1
"2220", "pen.", 1
"2220", "SD", 2
"2220", "SD support", 1
"2221", "Home Screen", 1
"2221", "home screen.", 1
"2221", "homescreen", 1
"2221", "screen", 1
"2221", "screen look", 1
"2221", "screen.", 1
"2222", "car", 1
"2222", "factory reset.", 1
"2222", "framework issue", 2
"2222", "new samsung pay", 1
"2222", "OS", 1
"2222", "pay", 3
"2222", "pay app", 1
"2222", "pay framework", 1
"2222", "RAM", 4
"2222", "Samsung Pay", 3
"2222", "samsung pay app", 1
"2222", "Samsung Pay Framework", 1
"2222", "SamsungPay", 3
"2222", "SMS", 1
"2222", "tone", 1
"2222", "update", 6
"2222", "update  Samsung", 1
"2222", "update.", 6
"2222", "upgrade", 1
"2222", "Verizon Note5", 1
"2223", "ROM", 1
"2223", "Samsung theme", 1
"2223", "Samsung theme store", 1
"2223", "theme", 2
"2223", "theme store", 1
"2223", "themes", 2
"2224", "battery", 1
"2224", "battery optimization", 1
"2224", "battery optimization settings", 1
"2224", "battery optimizations", 1
"2224", "optimization", 1
"2224", "optimizations", 1
"2224", "update", 1
"2224", "update.", 1
"2225", "theme", 2
"2225", "themes", 1
"2226", "HW", 1
"2226", "phone app", 1
"2226", "ROM", 1
"2226", "stock touchwiz", 1
"2226", "touch wiz", 1
"2226", "TouchWiz", 1
"2227", "edge", 1
"2227", "iphone6", 1
"2227", "OS", 1
"2227", "RAM", 1
"2227", "RAM management", 1
"2227", "ROM", 1
"2227", "upgrade", 1
"2228", "4G", 2
"2228", "4GB", 2
"2228", "64GB", 2
"2228", "64GB Black", 1
"2228", "64GB version", 1
"2228", "antenna", 1
"2228", "Galaxy Note5", 1
"2228", "galaxynote5", 1
"2228", "GPU", 1
"2228", "HW", 1
"2228", "international version", 2
"2228", "network", 1
"2228", "networks", 1
"2228", "OS", 2
"2228", "pay", 1
"2228", "ROM", 1
"2228", "sim", 1
"2228", "sims", 1
"2228", "software", 1
"2228", "touch wiz", 1
"2228", "TouchWiz", 1
"2228", "TouchWiz software", 1
"2228", "tv", 1
"2228", "unlocked international version", 1
"2231", "ATM", 1
"2231", "ATM.", 1
"2231", "lock screen", 1
"2231", "lockscreen", 1
"2231", "pen", 1
"2231", "pen.", 1
"2231", "screen", 1
"2231", "screen.", 1
"2232", "battery", 6
"2232", "battery drain", 1
"2232", "battery drains", 1
"2232", "Battery life", 3
"2232", "battery-life", 3
"2232", "brightness", 1
"2232", "charge", 4
"2232", "charger", 2
"2232", "chat", 1
"2232", "drop", 1
"2232", "iphone6", 3
"2232", "MST", 1
"2232", "Mute", 1
"2232", "netflix", 1
"2232", "normal morning commute", 1
"2232", "OS", 4
"2232", "pay", 1
"2232", "Podcast", 1
"2232", "poor battery life", 2
"2232", "Quick Charge", 1
"2232", "quick charge.", 1
"2232", "quick charger", 1
"2232", "QuickCharge", 1
"2232", "recharge", 1
"2232", "ROM", 2
"2232", "screen", 1
"2232", "screen.", 1
"2232", "SD", 2
"2232", "software", 1
"2232", "sync", 1
"2232", "UI", 3
"2232", "video", 1
"2232", "videos", 1
"2233", "charge", 3
"2233", "Charge Wireless Charger", 1
"2233", "charger", 2
"2233", "CHOE Circle QI", 1
"2233", "fast charge", 1
"2233", "fast wireless charger", 1
"2233", "QI Fast Charge", 1
"2233", "Wireless", 2
"2233", "wireless charge", 2
"2233", "wireless Charger", 2
"2234", "battery", 1
"2234", "long time", 1
"2234", "LTE", 1
"2234", "message", 1
"2234", "message.", 1
"2234", "ROM", 1
"2234", "screen", 1
"2234", "screen.", 1
"2234", "SD", 1
"2234", "text message", 1
"2234", "upgrade", 1
"2234", "VoLTE", 1
"2235", "cheap case", 1
"2236", "battery", 3
"2236", "Battery life", 1
"2236", "Battery Problem", 1
"2236", "battery-life", 1
"2236", "SD", 1
"2237", "pen", 4
"2237", "pen.", 4
"2237", "S-Note", 1
"2237", "S-Pen", 2
"2237", "screen", 3
"2237", "screen.", 3
"2237", "screens", 1
"2237", "screens.", 1
"2237", "snote", 1
"2237", "Spen", 2
"2237", "write", 1
"2239", "calendar", 2
"2239", "calendar app", 1
"2239", "OS", 1
"2239", "pen", 1
"2239", "pen.", 1
"2239", "ROM", 1
"2239", "Samsung Tasks", 2
"2239", "tablet", 1
"2240", "32GB", 1
"2240", "aside", 1
"2240", "black blue color", 1
"2240", "book", 1
"2240", "cable", 1
"2240", "car", 1
"2240", "chat", 1
"2240", "color", 2
"2240", "colors", 1
"2240", "edge", 1
"2240", "edges", 1
"2240", "finger print", 1
"2240", "finger prints", 1
"2240", "fingerprint", 1
"2240", "fingerprints", 1
"2240", "Instagram", 1
"2240", "optimization", 1
"2240", "optimizations", 1
"2240", "OS", 5
"2240", "pay", 1
"2240", "perform", 1
"2240", "performance", 1
"2240", "plastic", 1
"2240", "RAM", 1
"2240", "ROM", 3
"2240", "Samsung app", 1
"2240", "samsung apps", 1
"2240", "Samsung Pay", 1
"2240", "Samsung Promotion", 1
"2240", "samsung store", 1
"2240", "SamsungPay", 1
"2240", "silver", 1
"2240", "Snapchat", 1
"2242", "game", 1
"2242", "games", 1
"2242", "keyboard", 1
"2242", "pen", 2
"2242", "pen.", 2
"2242", "pens", 2
"2242", "processor", 1
"2242", "processors", 1
"2242", "video", 1
"2242", "Video playback", 1
"2244", "car", 1
"2244", "gallery", 1
"2244", "OS", 1
"2244", "picture", 1
"2244", "pictures", 1
"2244", "UI", 1
"2245", "finger print", 1
"2245", "fingerprint", 1
"2245", "lock screen", 1
"2245", "lockscreen", 1
"2245", "Phone Security", 1
"2245", "power menu", 1
"2245", "ROM", 1
"2245", "screen", 1
"2245", "screen.", 1
"2245", "security", 1
"2245", "UI", 1
"2247", "charge", 2
"2247", "fast charge", 2
"2247", "plugs", 2
"2247", "UI", 1
"2248", "commuter case", 1
"2248", "Glass", 3
"2248", "glass protector", 1
"2248", "glass screen", 1
"2248", "glass screen protector", 1
"2248", "glass screen protectors", 1
"2248", "Mute", 1
"2248", "protectors", 1
"2248", "screen", 2
"2248", "screen protector", 1
"2248", "screen protectors", 1
"2248", "screen.", 2
"2248", "SD", 1
"2249", "best camera", 1
"2249", "camera", 1
"2249", "cameras", 1
"2249", "OTA", 1
"2252", "pay", 1
"2252", "ROM", 1
"2252", "Samsung Pay", 1
"2252", "Samsung Pay promo", 1
"2252", "Samsung pay promotion", 1
"2252", "SamsungPay", 1
"2254", "button", 1
"2254", "button lights", 1
"2254", "capacitive button lights", 1
"2255", "disable mobile data", 1
"2255", "mobile data", 1
"2256", "video", 1
"2257", "camera", 1
"2257", "HW", 1
"2257", "OS", 1
"2258", "dialer", 1
"2258", "Speed", 1
"2258", "Speed test", 1
"2258", "speedtest", 1
"2258", "update", 1
"2258", "update.", 1
"2260", "book", 1
"2260", "Facebook app", 1
"2260", "Facebook apps", 1
"2260", "pen", 1
"2260", "pen.", 1
"2265", "4G", 1
"2265", "4GB", 1
"2265", "64GB", 1
"2265", "battery", 2
"2265", "Battery life", 1
"2265", "battery-life", 1
"2265", "replacement", 1
"2267", "credentials", 1
"2267", "lock screen", 1
"2267", "lockscreen", 1
"2267", "screen", 1
"2267", "screen.", 1
"2267", "SD", 1
"2267", "security", 2
"2267", "security settings", 1
"2270", "Action Memo", 1
"2270", "memo", 1
"2271", "Angry Birds", 1
"2271", "game", 2
"2271", "games", 2
"2271", "OS", 1
"2271", "OTA", 1
"2271", "OTAs", 1
"2271", "RAM", 1
"2271", "Smooth", 1
"2272", "charging", 1
"2272", "fast charging", 1
"2274", "3G", 1
"2274", "Glass", 1
"2274", "ips", 4
"2274", "OS", 1
"2274", "pen", 3
"2274", "pen.", 3
"2274", "protectors", 1
"2274", "ROM", 1
"2274", "S-Pen", 2
"2274", "screen", 1
"2274", "screen protector", 1
"2274", "screen protectors", 1
"2274", "screen.", 1
"2274", "Spen", 2
"2274", "tempered glas", 1
"2274", "write", 2
"2275", "bluetooth", 1
"2275", "BT", 1
"2275", "direct connection", 1
"2275", "icon", 1
"2275", "network", 1
"2275", "pen", 1
"2275", "pen.", 1
"2275", "pens", 1
"2275", "Wi-Fi", 3
"2275", "Wi-Fi connection", 1
"2275", "wifi", 3
"2275", "wifi connect", 1
"2275", "WiFi connection", 1
"2275", "wifi router", 1
"2275", "Wireless", 1
"2275", "wireless router", 1
"2276", "car", 2
"2276", "pay", 1
"2276", "pay app", 1
"2276", "Pay app update", 1
"2276", "Samsung Pay", 1
"2276", "samsung pay app", 1
"2276", "SamsungPay", 1
"2276", "screen", 1
"2276", "screen.", 1
"2276", "update", 1
"2276", "update.", 1
"2278", "4G", 1
"2278", "battery", 1
"2278", "Battery life", 1
"2278", "battery-life", 1
"2278", "BT", 1
"2278", "home launcher", 1
"2278", "HW", 1
"2278", "OS", 2
"2278", "phone companies", 1
"2278", "ROM", 1
"2278", "touch wiz", 1
"2278", "TouchWiz", 1
"2278", "UI", 1
"2279", "built-in wireless charging", 1
"2279", "charging", 1
"2279", "tone", 1
"2279", "UI", 1
"2279", "Verizon store", 1
"2279", "Wireless", 1
"2279", "wireless charging", 1
"2282", "dark theme", 1
"2282", "default keyboard", 1
"2282", "keyboard", 2
"2282", "SD", 1
"2282", "theme", 1
"2283", "curve", 1
"2283", "drop", 1
"2283", "drop protection", 1
"2283", "edge", 1
"2283", "edges", 1
"2283", "Glass", 1
"2283", "OS", 2
"2283", "pen", 2
"2283", "pen.", 2
"2283", "plastic", 1
"2283", "Protection", 1
"2283", "S-Pen", 1
"2283", "scratches", 1
"2283", "screen", 2
"2283", "screen edge", 1
"2283", "Screen scratch", 1
"2283", "screen scratches", 1
"2283", "screen.", 2
"2283", "screens", 1
"2283", "screens.", 1
"2283", "Smooth", 1
"2283", "Spen", 1
"2283", "tempered glas", 1
"2284", "OTG", 1
"2284", "screen", 1
"2284", "screen protector", 1
"2284", "screen.", 1
"2287", "update", 1
"2287", "update.", 1
"2290", "car", 1
"2290", "delay", 1
"2290", "OS", 1
"2290", "ROM", 1
"2292", "bluetooth", 2
"2292", "Bluetooth radio", 1
"2292", "car", 1
"2292", "car bluetooth", 1
"2292", "earbud", 1
"2292", "headset", 1
"2292", "headsets", 1
"2292", "radio", 1
"2293", "pen", 1
"2293", "pen.", 1
"2293", "SD", 1
"2294", "cracks", 1
"2294", "Glass", 1
"2294", "material", 1
"2294", "OS", 1
"2294", "plastic", 2
"2294", "Protection", 1
"2294", "screen", 1
"2294", "screen.", 1
"2294", "sim", 1
"2294", "tempered glas", 1
"2295", "ATM", 1
"2295", "ATM.", 1
"2295", "BT", 1
"2295", "car", 2
"2295", "card slot", 1
"2295", "charge", 1
"2295", "charger", 1
"2295", "charging", 1
"2295", "mini USB", 2
